longitude	latitude	speed
-122.772638	45.509088	5.4
-122.772402	45.508922	5.2
-122.771892	45.508857	8.6
-122.771183	45.508775	11.6
-122.770352	45.508693	13.2
-122.7694	45.508627	14.8
-122.768377	45.508577	16
-122.767338	45.508547	16
-122.766295	45.508567	16.2
-122.765258	45.508682	16.2
-122.764238	45.508895	16.6
-122.763273	45.509218	16.4
-122.762425	45.509582	15.2
-122.761847	45.509835	10
-122.761727	45.509893	1.6
-122.76156	45.509997	1.4
-122.761193	45.510265	8.4
-122.760847	45.510567	8.6
-122.760518	45.51086	8.4
-122.76012	45.511188	9.6
-122.759582	45.511508	11.2
-122.758893	45.511787	12.4
-122.758118	45.512035	13.4
-122.757333	45.512238	12.8
-122.75662	45.512532	13.2
-122.756032	45.513023	14.2
-122.755493	45.513577	14.8
-122.754963	45.514175	15.4
-122.754357	45.514713	15.4
-122.753598	45.515133	14.8
-122.752967	45.515482	12.4
-122.752283	45.515855	13.6
-122.751547	45.516247	14.4
-122.750682	45.516478	14.6
-122.749728	45.516357	15.2
-122.74875	45.516127	16
-122.747757	45.515957	15.8
-122.746907	45.515855	13
-122.746352	45.515825	8
-122.7462	45.515812	1.8
-122.745828	45.515878	1.4
-122.745215	45.516063	10.6
-122.744468	45.516357	13.6
-122.743657	45.516733	15.2
-122.742895	45.517215	15.8
-122.742153	45.517738	16.4
-122.741325	45.518217	16.8
-122.74034	45.51859	17.4
-122.739292	45.518915	17.8
-122.738303	45.519213	16.4
-122.737418	45.519485	15
-122.73644	45.5196	15.4
-122.735578	45.519485	13
-122.735225	45.5194	4.8
-122.734202	45.519182	4.238095238095238
-122.73353	45.519035	10.8
-122.732683	45.518853	11.666666666666666
-122.731902	45.518688	12.8
-122.731062	45.518622	13.2
-122.730188	45.51872	13.8
-122.729382	45.518993	13.8
-122.728655	45.519353	13.8
-122.727908	45.51966	13.4
-122.726998	45.51974	14.6
-122.726012	45.519618	15.6
-122.725143	45.519318	14.8
-122.724393	45.51903	13
-122.72365	45.518878	12.2
-122.722853	45.518957	12.8
-122.722122	45.519353	14
-122.721553	45.519878	14.6
-122.721	45.520395	14.2
-122.720448	45.520902	14.2
-122.719925	45.521375	13
-122.719232	45.521667	12.8
-122.718413	45.521662	12.8
-122.71766	45.5216	11.6
-122.716902	45.521785	12.8
-122.716247	45.52221	13.8
-122.715513	45.522562	14
-122.714602	45.522687	14.6
-122.713675	45.522738	14.4
-122.712838	45.5228	12.8
-122.712098	45.522873	11.2
-122.711298	45.523033	13.2
-122.710442	45.523268	14.2
-122.709588	45.523502	14.2
-122.70871	45.523717	14.2
-122.707813	45.523872	14.6
-122.706843	45.523957	15
-122.705855	45.524038	15.2
-122.70486	45.524073	15.2
-122.703907	45.524092	11.8
-122.703035	45.524122	16
-122.702243	45.52407	12.4
-122.701505	45.523907	12
-122.700808	45.523748	8.8
-122.70014	45.523662	12.4
-122.699523	45.523578	9.4
-122.698972	45.523505	6.8
-122.698383	45.523428	9
-122.697802	45.523362	9
-122.697335	45.523337	7.2
-122.697162	45.52333	2.8
-122.696643	45.523312	1.0571428571428572
-122.696107	45.52329	8.2
-122.695493	45.523253	9.4
-122.694837	45.52322	10.2
-122.694198	45.523193	9.8
-122.693568	45.523158	9.8
-122.693037	45.523135	8.2
-122.692737	45.523123	4.8
-122.691955	45.52308	1.9333333333333333
-122.691473	45.523058	7.4
-122.690967	45.523038	7.8
-122.690452	45.523015	8
-122.689997	45.522988	7
-122.688852	45.522928	1.353846153846154
-122.68832	45.5229	8.2
-122.68778	45.522878	8.2
-122.687228	45.522857	8.6
-122.686638	45.52286	9
-122.686032	45.522882	9.4
-122.685472	45.522892	8.6
-122.684977	45.5229	7.6
-122.68457	45.522912	6.4
-122.68441	45.522915	2.4
-122.683457	45.522948	1.6222222222222222
-122.68294	45.522963	8
-122.682585	45.522982	5.6
-122.6825	45.522993	1.2
-122.682497	45.522993	0
-122.682247	45.523013	4
-122.68181	45.52302	6.6
-122.681455	45.52301	5.4
-122.68082	45.52301	2.45
-122.680353	45.523022	7.2
-122.679857	45.523035	7.6
-122.679367	45.52305	7.6
-122.678935	45.523042	6.6
-122.67872	45.523025	3.4
-122.67871	45.523022	0
-122.67871	45.523022	0.5
-122.678703	45.52302	0
-122.678443	45.523015	4
-122.678125	45.523023	4.8
-122.67806	45.523028	1
-122.67806	45.523028	0
-122.677872	45.523035	3
-122.677512	45.523035	5.4
-122.677175	45.523037	5.2
-122.676878	45.52304	4.6
-122.676763	45.523042	1.8
-122.675893	45.523082	0.6146788990825688
-122.675668	45.523082	3.4
-122.675568	45.523068	0.16
-122.675127	45.523058	5.666666666666667
-122.67462	45.523065	9.75
-122.674065	45.523085	8.6
-122.673482	45.523095	9
-122.67296	45.523092	8
-122.672645	45.523087	4.6
-122.671447	45.523088	3.76
-122.670648	45.523085	12.4
-122.669765	45.523072	13.6
-122.66887	45.523052	13.8
-122.668015	45.523035	13.2
-122.667168	45.523018	13.2
-122.66629	45.523	13.6
-122.66538	45.52298	14
-122.664493	45.522963	13.6
-122.66362	45.522943	13.6
-122.662778	45.522927	12.8
