longitude	latitude	speed
-122.629342	45.504807	6.6
-122.629222	45.504807	2.2
-122.627942	45.504808	3.84
-122.627263	45.504808	10.6
-122.626615	45.504803	10
-122.625918	45.504798	10.8
-122.62521	45.504807	11
-122.624447	45.504803	11.8
-122.623713	45.50479	14.25
-122.62305	45.504783	8.5
-122.62254	45.504778	8
-122.622267	45.504775	5.5
-122.621535	45.504788	1.12
-122.621037	45.504795	7.6
-122.620495	45.504788	8.4
-122.619903	45.504788	9.2
-122.61938	45.504828	8.2
-122.618978	45.505052	7.8
-122.618575	45.50523	7.6
-122.618248	45.505262	5.2
-122.616892	45.505278	3.5
-122.616245	45.505282	10
-122.615578	45.505285	10.4
-122.614897	45.505287	10.4
-122.614247	45.505297	10.2
-122.61357	45.505305	10.4
-122.612903	45.505308	10.4
-122.612258	45.505312	10
-122.611618	45.505302	9.8
-122.610992	45.505308	9.8
-122.610373	45.505317	9.6
-122.609863	45.505325	8
-122.6097	45.505328	2.6
-122.608558	45.505333	2.5142857142857142
-122.607733	45.50534	12.6
-122.60692	45.505342	12.6
-122.60612	45.505347	12.4
-122.60535	45.505352	12
-122.604613	45.505357	11.4
-122.60389	45.505362	11.2
-122.60325	45.505362	10
-122.60267	45.505347	9
-122.602105	45.50535	8.8
-122.60156	45.50535	8.4
-122.60088	45.505353	10.6
-122.600067	45.505355	12.6
-122.599225	45.505355	13
-122.598373	45.505357	13.2
-122.597555	45.505358	12.6
-122.596715	45.505358	13
-122.595852	45.505363	13.4
-122.595018	45.505362	12.8
-122.594228	45.505362	12.2
-122.593552	45.50536	10.6
-122.593162	45.50535	6
-122.593072	45.505348	1.4
-122.592653	45.50536	2.1333333333333333
-122.591963	45.505365	10.8
-122.591283	45.505367	10.6
-122.59053	45.505367	11.6
-122.589722	45.50537	12.4
-122.588855	45.505373	13.6
-122.587978	45.505375	13.4
-122.587083	45.505375	14
-122.586207	45.50538	13.6
-122.585355	45.505383	13.2
-122.584475	45.505385	13.6
-122.58357	45.505388	14
-122.582678	45.505385	13.8
-122.581815	45.505315	13.4
-122.580978	45.505178	13.4
-122.580172	45.505045	12.8
-122.579428	45.504923	11.8
-122.578775	45.504805	10.4
-122.578383	45.504713	6.2
-122.578253	45.504688	2.2
-122.577563	45.504638	0.4230769230769231
-122.576862	45.504588	10.8
-122.576208	45.504563	10.2
-122.575617	45.50456	9
-122.575135	45.504557	7.4
-122.574745	45.504548	6
-122.574283	45.50454	7.2
-122.573713	45.50453	9
-122.57297	45.504508	11.6
-122.572248	45.504497	11.2
-122.571472	45.504498	12
-122.570692	45.504488	12
-122.569937	45.504465	11.8
-122.569257	45.504443	10.4
-122.568582	45.504427	10.4
-122.567925	45.504417	10.2
-122.567358	45.504417	8.6
-122.56702	45.504412	5.2
-122.566788	45.50441	0.6
-122.566413	45.504412	5.8
-122.56621	45.504408	3
-122.566152	45.504403	0.08888888888888889
-122.565733	45.504385	6.8
-122.564825	45.504352	12
-122.56415	45.50434	13
-122.563325	45.504332	12.8
-122.562427	45.504327	13.8
-122.561535	45.504315	13.8
-122.560653	45.504298	13.8
-122.559717	45.50428	12
-122.559123	45.504272	11.5
-122.55754	45.504245	12.3
-122.556585	45.504237	12.333333333333334
-122.555912	45.504228	13
-122.555065	45.504218	13.2
-122.55407	45.504205	12.833333333333334
-122.553222	45.504202	13.2
-122.552343	45.504203	13.6
-122.551463	45.504195	13.6
-122.55062	45.504172	13
-122.549895	45.504157	11.2
-122.549243	45.504155	10
-122.548678	45.504143	8.6
-122.5483	45.504138	5.6
-122.548198	45.50414	1.4
-122.547962	45.504138	1.3333333333333333
-122.547447	45.504138	8
-122.54685	45.504135	9.4
-122.546152	45.504127	10.8
-122.545415	45.50412	11.4
-122.54467	45.504113	11.6
-122.543975	45.504108	10.6
-122.543513	45.504102	6.8
-122.543433	45.504103	1
-122.542245	45.504117	3.84
-122.541495	45.504133	11.6
-122.540762	45.504125	11.4
-122.540017	45.504113	11.4
-122.53932	45.504112	10.6
-122.538705	45.504105	9.4
-122.538122	45.504067	9.2
-122.53752	45.504052	9.2
-122.537233	45.504048	4
-122.53606	45.504035	1.3428571428571427
-122.53536	45.50404	10.8
-122.534592	45.504042	12
-122.533793	45.50404	12.4
-122.53298	45.504037	12.6
-122.532137	45.504032	13
-122.53133	45.504027	12.4
-122.530567	45.504023	11.8
-122.529835	45.504017	11.2
-122.52906	45.504027	12.2
-122.528237	45.504027	12.8
-122.527375	45.504015	13.2
-122.526493	45.504027	13.8
-122.525605	45.50402	13.6
-122.524758	45.504022	13.2
-122.523973	45.504047	12
-122.52323	45.504045	11.4
-122.521663	45.504055	12.2
-122.520857	45.50405	12.4
-122.520033	45.50405	12.8
-122.519222	45.504055	12.6
-122.518437	45.504067	12
-122.51769	45.50407	11.4
-122.517025	45.504068	10.2
-122.516608	45.504075	6
-122.516272	45.504082	5.4
-122.515082	45.504098	9.4
-122.514393	45.504108	10.6
-122.513712	45.504118	10.6
-122.513022	45.504127	10.6
-122.51233	45.504138	10.8
-122.511708	45.504147	9.4
-122.511265	45.504155	6.6
-122.511078	45.504157	2.4
-122.510438	45.504178	1.7666666666666666
-122.509888	45.504182	8.6
-122.509258	45.504182	9.8
-122.508582	45.504192	10.6
-122.507868	45.504202	11
-122.507123	45.504215	11.6
-122.506355	45.504243	12
-122.505615	45.504263	11.4
-122.504888	45.504283	11.2
-122.504177	45.504303	11
-122.503523	45.504322	10
-122.50294	45.50434	9
-122.502382	45.504352	8.4
-122.5019	45.504363	7.4
-122.501482	45.504378	6.6
-122.500968	45.504392	8.2
-122.500305	45.504407	10.4
-122.499625	45.504428	10.4
-122.49896	45.504458	10.2
-122.498322	45.504465	10
-122.497747	45.50447	8.6
-122.497293	45.504482	6.8
-122.497108	45.504487	2.2
-122.496375	45.50452	1.8
-122.495597	45.504518	12.4
-122.494758	45.504523	12.8
-122.49393	45.504527	13
-122.49302	45.504527	14.2
-122.492088	45.504523	14.4
-122.491185	45.504525	13.8
-122.49031	45.50454	13.6
-122.48945	45.504543	13.2
-122.488542	45.504552	14.2
-122.487595	45.50455	14.8
-122.48667	45.504552	14.2
-122.48578	45.504558	13.6
-122.485015	45.504555	11.6
-122.484488	45.504542	7.4
-122.484263	45.504537	3.2
-122.482943	45.504543	4.36
-122.482048	45.504537	14
-122.481107	45.504537	14.6
-122.480132	45.504533	15.2
-122.479162	45.504533	15
-122.478197	45.504533	14.8
-122.47726	45.50453	14.4
-122.476368	45.504528	13.8
-122.475535	45.504527	12.8
-122.47486	45.50452	9.8
-122.474467	45.504512	5.4
-122.473595	45.504507	1.6222222222222222
-122.472767	45.504502	13.4
-122.47181	45.504493	14.8
-122.470795	45.504483	15.8
-122.469752	45.504475	16.2
-122.468687	45.504465	16.6
-122.46765	45.504455	16
-122.466607	45.504445	16.2
-122.4656	45.504438	15.4
-122.46459	45.504427	15.6
-122.463683	45.50441	13.4
-122.463138	45.504388	7.6
-122.462988	45.504382	1.8
-122.461645	45.504395	5.7
-122.460623	45.50439	16
-122.459538	45.504393	17
-122.458505	45.504397	15.6
-122.45755	45.504392	14.8
-122.45662	45.50439	14.4
-122.455698	45.504388	14.4
-122.454905	45.504387	11.8
-122.454193	45.504383	11.2
-122.453377	45.504387	13
-122.452477	45.504395	14.2
-122.451542	45.504402	14.4
-122.45063	45.504408	14.2
-122.449723	45.504417	13.8
-122.448888	45.504427	13.2
-122.447967	45.504435	14.2
-122.447058	45.504443	14
-122.446175	45.504453	13.8
-122.445317	45.504463	13
-122.444547	45.504457	12
-122.443713	45.504443	13
-122.442853	45.504433	13.4
-122.442012	45.504432	13
-122.441153	45.504428	13.2
-122.44028	45.504428	13.6
-122.439393	45.504427	13.8
-122.4385	45.504425	13.8
-122.437613	45.504425	13.8
-122.436763	45.504425	13
-122.435988	45.504423	9.4
-122.435392	45.504418	9.4
-122.434775	45.504417	11.6
-122.434062	45.504413	8.8
-122.43328	45.504413	12
-122.43252	45.504412	12
-122.431878	45.504412	9.8
-122.431217	45.504407	10.2
-122.430562	45.504415	10.2
-122.430063	45.504475	8
-122.429765	45.504525	4.8
-122.42963	45.504468	2.6
-122.429613	45.504212	5.4
-122.42963	45.503857	7.6
-122.429612	45.503565	6.4
-122.429358	45.503363	6
-122.428883	45.503233	8
-122.428487	45.503127	6.6
-122.428183	45.503045	5.2
-122.428098	45.503012	1.6
-122.427978	45.502973	2
-122.427575	45.502918	6.4
-122.42719	45.502905	6
-122.426992	45.502908	3.2
-122.42569	45.502973	2.857142857142857
-122.425007	45.502982	10.6
-122.424352	45.502987	10.2
-122.423692	45.502993	10.2
-122.423047	45.503002	10
-122.422418	45.50301	9.8
-122.421862	45.503025	8.6
-122.42148	45.50303	6
-122.421283	45.503008	3
-122.421247	45.503005	0.6
-122.420948	45.50301	4.6
-122.420372	45.50302	8.8
-122.419743	45.503027	9.8
-122.419212	45.503035	8.2
-122.418815	45.503042	6.2
-122.418348	45.503048	7.2
-122.418008	45.503045	5.2
-122.417838	45.50292	3.8
-122.417852	45.502668	5.2
-122.417993	45.502505	4.2
(510 rows)
