longitude	latitude	speed
-122.683297	45.479928	15.2
-122.682258	45.480003	16.4
-122.681245	45.480133	15.6
-122.680422	45.480315	12.8
-122.680042	45.4808	11.4
-122.680213	45.481357	13.2
-122.680453	45.481978	14.6
-122.68059	45.482725	17
-122.680737	45.48352	18
-122.681117	45.484287	18.2
-122.681745	45.485038	19.2
-122.682182	45.485845	19
-122.682448	45.486632	17.6
-122.682652	45.487307	14.8
-122.682745	45.488013	15.6
-122.682285	45.489435	16.3
-122.681465	45.489995	17.6
-122.680483	45.490313	16.4
-122.67964	45.490488	13
-122.678978	45.490653	10.6
-122.67839	45.490892	10.6
-122.677818	45.491255	12
-122.677305	45.491782	14.4
-122.676945	45.492428	15.2
-122.676848	45.493087	14.6
-122.676962	45.49373	14.4
-122.677115	45.49437	14.2
-122.677375	45.495	14.4
-122.677753	45.495575	14
-122.6779	45.49623	14.8
-122.677865	45.496985	16.8
-122.677818	45.497795	18
-122.677762	45.498648	18.8
-122.677733	45.499542	19.8
-122.67775	45.500465	20
-122.67775	45.501315	18.4
-122.677737	45.502117	17.4
-122.677695	45.503745	17.9
-122.677652	45.504478	12.8
-122.677598	45.505183	15.6
-122.677555	45.505888	15.6
-122.677532	45.506575	15
-122.677525	45.507228	14.4
-122.677498	45.507838	13.2
-122.677422	45.508368	11.8
-122.677252	45.5089	12
-122.677128	45.509198	6.8
-122.677102	45.509243	0.16666666666666666
-122.677007	45.509405	4
-122.677075	45.509647	5.6
-122.677442	45.509753	6.2
-122.677737	45.509828	4.6
-122.677843	45.509853	0.2
-122.678213	45.509952	6.2
-122.678693	45.510072	7.8
-122.678895	45.510125	2.8
-122.679542	45.510258	2.75
-122.680137	45.510403	9.8
-122.680742	45.51054	9.8
-122.681268	45.510655	8.4
-122.681543	45.510717	4.2
-122.681618	45.510738	1
-122.681647	45.510752	0.16
-122.681972	45.510837	5.6
-122.682357	45.51094	6.4
-122.68263	45.511038	4.2
-122.682682	45.51169	1.4461538461538461
-122.682465	45.51205	8
-122.682273	45.512382	8
-122.682065	45.512762	8.6
-122.681963	45.512935	3.4
-122.681953	45.512957	0.1
-122.681807	45.513223	7.2
-122.681647	45.513513	6
-122.681553	45.513682	4.6
-122.681333	45.514002	6.4
-122.681193	45.514223	5.6
-122.681115	45.51442	1
-122.680965	45.514732	7.2
-122.680808	45.515028	7
-122.680642	45.515338	7.4
-122.680455	45.51568	8
-122.68025	45.51608	9.4
-122.680017	45.516475	9.4
-122.679823	45.516775	7.2
-122.679637	45.517193	1.96
-122.67945	45.517552	8.4
-122.679252	45.517928	8.8
-122.679052	45.5183	8.6
-122.67888	45.51863	7.8
-122.678752	45.518865	5.2
-122.67866	45.51903	0.7
-122.67852	45.519295	6.2
-122.678365	45.519582	6.8
-122.67817	45.519868	7
-122.67802	45.520133	6.2
-122.67777	45.520743	2.84
-122.677688	45.520923	3.4
-122.677675	45.52093	0.1
-122.677543	45.521177	6.4
-122.677368	45.521487	7
-122.677275	45.521587	2
-122.677275	45.521587	0.3333333333333333
-122.677265	45.521597	1
-122.677105	45.521858	7
-122.676935	45.522175	7
-122.676862	45.522308	3
-122.67706	45.52248	4.8
-122.677237	45.522523	2.4
-122.677358	45.52261	3.4
-122.677198	45.52276	3.6
-122.778848	45.452708	2.6
-122.778887	45.452805	2.6
-122.779208	45.452883	4.4
-122.779677	45.452903	7.2
-122.780138	45.452933	7.2
-122.78043	45.453057	5.2
-122.780495	45.45312	1.6
-122.780515	45.45337	5.4
-122.780413	45.453755	8.8
-122.780383	45.454173	9.2
-122.780385	45.454603	9.4
-122.780432	45.455398	8.7
-122.780452	45.455565	3.6
-122.780445	45.455587	0.03636363636363636
-122.780345	45.455773	4.6
-122.780557	45.456072	7.8
-122.781153	45.456348	11
-122.78179	45.456627	11.4
-122.782152	45.456782	6
-122.782238	45.456815	1.6
-122.78238	45.45694	3.4
-122.78224	45.457245	7.2
-122.782052	45.457582	7.8
-122.78199	45.457673	1.6
-122.78199	45.457673	0
-122.78199	45.457673	0
-122.781918	45.457792	3
-122.78179	45.458023	5.6
-122.78164	45.458295	6.4
-122.781493	45.458547	5.8
-122.781347	45.458812	6.4
-122.78119	45.459105	7
-122.780995	45.459455	8.2
-122.78082	45.459748	6.8
-122.780677	45.459992	5.8
-122.780532	45.460253	6.2
-122.780382	45.460532	6.4
-122.780103	45.461055	6.1
-122.77995	45.461355	7.6
-122.779718	45.461798	10.6
-122.779497	45.46228	11
-122.779297	45.462693	9.4
(337 rows)
